,ESTABLISHMENT_1,YEAR,PROVINCE_1,REGION,REGION_NUM,MONTH,QTR,COMMODITY,TEMPERATUREARRIVAL_1,VETID.x,FINAL_ID_SEROTYPE,MIC_AMC,MIC_AMK,MIC_AMP,MIC_AZM,MIC_CEP,MIC_CHL,MIC_CIP,MIC_COL,MIC_CRO,MIC_FOX,MIC_GEN,MIC_KAN,MIC_MEM,MIC_NAL,MIC_SSS,MIC_STR,MIC_SXT,MIC_TET,MIC_TIO,hatchery_1,placement_date,age_sampled,stocking_density,farm_capacity_n,Mortality_percent_barn,Mortality_percent_floor,cocci_tx,cocci_tx_info,ara_3GCS_mgKg,ara_FQLS_mgKg,ara_AMIN_mgKg,ara_LINC_AMCL_mgKg,ara_LINC_mgKg,ara_AMCL_mgKg,ara_MACR_mgKg,ara_PENI_mgKg,ara_STRE_mgKg,ara_TMPS_mgKg,ara_BACI_mgKg,ara_TETR_mgKg,ara_SULF_mgKg,ara_FLAV_mgKg,ara_ORTH_mgKg
469,BCSF0243,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,9.4,BCSV010,Kentucky,>32,NA,>32,8,NA,4,<=0.015,NA,8,32,<=0.25,,,4,<=16,64,<=0.12,>32,>8,270,2014-08-28 00:00:00 UTC,39,0.913,23000,0.68115942,0.821256039,Shuttle control,NarNic-Mon,0,0,0,0,0.0629657047,0.1261204956,0,73.6609279,0,0,114.9975737,0,19.43002176,0,0
470,BCSF0243,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,9.4,BCSV010,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,16,32,0.5,,,2,32,8,<=0.12,>32,>8,270,2014-08-28 00:00:00 UTC,39,0.913,23000,0.68115942,0.821256039,Shuttle control,NarNic-Mon,0,0,0,0,0.0629657047,0.1261204956,0,73.6609279,0,0,114.9975737,0,19.43002176,0,0
471,BCSF0243,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,9.4,BCSV010,Kentucky,>32,NA,>32,8,NA,4,<=0.015,NA,16,32,0.5,,,2,32,8,<=0.12,>32,>8,270,2014-08-28 00:00:00 UTC,39,0.913,23000,0.68115942,0.821256039,Shuttle control,NarNic-Mon,0,0,0,0,0.0629657047,0.1261204956,0,73.6609279,0,0,114.9975737,0,19.43002176,0,0
472,BCSF0243,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,9.4,BCSV010,I Rough:i:z6,>32,NA,>32,8,NA,4,<=0.015,NA,8,32,0.5,,,2,<=16,8,<=0.12,>32,>8,270,2014-08-28 00:00:00 UTC,39,0.913,23000,0.68115942,0.821256039,Shuttle control,NarNic-Mon,0,0,0,0,0.0629657047,0.1261204956,0,73.6609279,0,0,114.9975737,0,19.43002176,0,0
473,BCSF0245,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,12.6,BCSV010,Heidelberg,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,1,,,4,32,16,<=0.12,<=4,1,270,2014-09-02 00:00:00 UTC,34,0.82,100000,3.181034483,2.836206897,Shuttle control,Las-Zoa,0,0,0,0,0.06514027678,0.13047617,0,0,0,0,88.62633572,0,0,0,0
474,BCSF0245,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,12.6,BCSV010,Heidelberg,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,1,,,4,32,16,<=0.12,<=4,1,270,2014-09-02 00:00:00 UTC,34,0.82,100000,3.181034483,2.836206897,Shuttle control,Las-Zoa,0,0,0,0,0.06514027678,0.13047617,0,0,0,0,88.62633572,0,0,0,0
475,BCSF0246,2014,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,12.9,BCSV010,Kentucky,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,2,1,,,2,64,>64,<=0.12,>32,0.5,782,2014-11-03 00:00:00 UTC,29,0.81,19500,3.446153846,3.134020619,Shuttle control,NarNic,0,0,0,0,0.0665330554,0.1332659098,0,0,3.196805221,49.01170936,0,0,0,0,19.75733984
476,BCSF0246,2014,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,12.9,BCSV010,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,,2,32,64,<=0.12,>32,0.5,782,2014-11-03 00:00:00 UTC,29,0.81,19500,3.446153846,3.134020619,Shuttle control,NarNic,0,0,0,0,0.0665330554,0.1332659098,0,0,3.196805221,49.01170936,0,0,0,0,19.75733984
477,BCSF0246,2014,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,12.9,BCSV010,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,1,,,2,64,>64,<=0.12,>32,0.5,782,2014-11-03 00:00:00 UTC,29,0.81,19500,3.446153846,3.134020619,Shuttle control,NarNic,0,0,0,0,0.0665330554,0.1332659098,0,0,3.196805221,49.01170936,0,0,0,0,19.75733984
478,BCSF0246,2014,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,12.9,BCSV010,Kentucky,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,2,0.5,,,2,64,64,<=0.12,>32,0.5,782,2014-11-03 00:00:00 UTC,29,0.81,19500,3.446153846,3.134020619,Shuttle control,NarNic,0,0,0,0,0.0665330554,0.1332659098,0,0,3.196805221,49.01170936,0,0,0,0,19.75733984
479,BCSF0249,2014,QUEBEC,QUEBEC,4,8,3,Domestic/Farmed,17.5,BCSV011,Schwarzengrund,2,NA,2,16,NA,16,0.03,NA,<=0.25,4,0.5,,,4,>256,32,<=0.12,>32,2,270,2014-07-14 00:00:00 UTC,32,0.86,17300,0.780346821,0.751445087,Shuttle control,Sal-Dec,0,0,0,0,0.1279225893,0.2562293306,0,0,0,0,82.29052736,0,0,0,0
480,BCSF0249,2014,QUEBEC,QUEBEC,4,8,3,Domestic/Farmed,17.5,BCSV011,Schwarzengrund,2,NA,4,16,NA,16,0.03,NA,<=0.25,4,0.5,,,4,>256,32,<=0.12,>32,2,270,2014-07-14 00:00:00 UTC,32,0.86,17300,0.780346821,0.751445087,Shuttle control,Sal-Dec,0,0,0,0,0.1279225893,0.2562293306,0,0,0,0,82.29052736,0,0,0,0
481,BCSF0249,2014,QUEBEC,QUEBEC,4,8,3,Domestic/Farmed,17.5,BCSV011,Schwarzengrund,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,0.5,,,4,>256,64,<=0.12,>32,1,270,2014-07-14 00:00:00 UTC,32,0.86,17300,0.780346821,0.751445087,Shuttle control,Sal-Dec,0,0,0,0,0.1279225893,0.2562293306,0,0,0,0,82.29052736,0,0,0,0
482,BCSF0252,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,12.9,BCSV011,Schwarzengrund,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,1,,,2,>256,32,<=0.12,>32,0.5,899,2014-10-10 00:00:00 UTC,31,0.625,24000,0.975,0.983333333,Shuttle control,NarNic-Nar,0,0,0,0,0.08095919219,0.1621615051,0,0,0,0,97.55275554,0,0,0,0
483,BCSF0252,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,12.9,BCSV011,Schwarzengrund,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,1,,,2,>256,32,<=0.12,>32,1,899,2014-10-10 00:00:00 UTC,31,0.625,24000,0.975,0.983333333,Shuttle control,NarNic-Nar,0,0,0,0,0.08095919219,0.1621615051,0,0,0,0,97.55275554,0,0,0,0
484,BCSF0255,2014,QUEBEC,QUEBEC,4,5,2,Domestic/Farmed,3.4,BCSV011,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,,2,32,>64,<=0.12,>32,0.5,270,2014-04-05 00:00:00 UTC,31,1.3,24500,1.726530612,1.502040816,Shuttle control,Sal-Dec,0,0,0,0,0.07872649351,0.1576894029,0,0,0,0,94.4469474,0,0,0,0
485,BCSF0255,2014,QUEBEC,QUEBEC,4,5,2,Domestic/Farmed,3.4,BCSV011,Kentucky,<=1,NA,2,8,NA,4,0.03,NA,<=0.25,4,1,,,4,32,>64,<=0.12,>32,1,270,2014-04-05 00:00:00 UTC,31,1.3,24500,1.726530612,1.502040816,Shuttle control,Sal-Dec,0,0,0,0,0.07872649351,0.1576894029,0,0,0,0,94.4469474,0,0,0,0
486,BCSF0255,2014,QUEBEC,QUEBEC,4,5,2,Domestic/Farmed,3.4,BCSV011,Kentucky,<=1,NA,2,8,NA,8,0.06,NA,<=0.25,4,0.5,,,8,32,64,<=0.12,>32,1,270,2014-04-05 00:00:00 UTC,31,1.3,24500,1.726530612,1.502040816,Shuttle control,Sal-Dec,0,0,0,0,0.07872649351,0.1576894029,0,0,0,0,94.4469474,0,0,0,0
487,BCSF0257,2015,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,11.1,BCSV011,Kentucky,<=1,NA,<=1,2,NA,<=2,<=0.015,NA,<=0.25,2,<=0.25,,,1,<=16,>64,<=0.12,>32,0.5,270,2015-09-15 00:00:00 UTC,37,0.97,10800,2.342592593,2.481481481,Shuttle control,NarNic-Nar,0,0,0,0,0.05054199653,0.1012357708,0,0,0,0,82.13952076,0,0,0,0
488,BCSF0257,2015,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,11.1,BCSV011,Kentucky,<=1,NA,<=1,2,NA,<=2,<=0.015,NA,<=0.25,2,0.5,,,2,<=16,64,<=0.12,>32,1,270,2015-09-15 00:00:00 UTC,37,0.97,10800,2.342592593,2.481481481,Shuttle control,NarNic-Nar,0,0,0,0,0.05054199653,0.1012357708,0,0,0,0,82.13952076,0,0,0,0
489,BCSF0257,2015,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,11.1,BCSV011,Kentucky,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,4,<=0.25,,,1,<=16,64,<=0.12,32,1,270,2015-09-15 00:00:00 UTC,37,0.97,10800,2.342592593,2.481481481,Shuttle control,NarNic-Nar,0,0,0,0,0.05054199653,0.1012357708,0,0,0,0,82.13952076,0,0,0,0
490,BCSF0257,2015,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,11.1,BCSV011,Kentucky,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,4,<=0.25,,,2,<=16,64,<=0.12,>32,1,270,2015-09-15 00:00:00 UTC,37,0.97,10800,2.342592593,2.481481481,Shuttle control,NarNic-Nar,0,0,0,0,0.05054199653,0.1012357708,0,0,0,0,82.13952076,0,0,0,0
491,BCSF0258,2015,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,9.5,BCSV011,Kentucky,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,1,<=0.25,,,2,<=16,64,<=0.12,>32,0.5,270,2015-10-23 00:00:00 UTC,33,1.33,27600,2.137681159,1.724637681,Shuttle control,NarNic-Nar,0,0,0,0,0.06815558033,0.1365158321,0,0,0,62.72212783,76.03171216,0,0,0,0
492,BCSF0259,2015,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,12.2,BCSV011,Kentucky,<=1,NA,<=1,2,NA,<=2,<=0.015,NA,<=0.25,2,<=0.25,,,4,<=16,64,<=0.12,>32,0.5,270,2015-11-02 00:00:00 UTC,35,0.83,29300,2.604562738,2.243346008,Shuttle control,NarNic-Nar,0,0,0,0,0.05751030968,0.115193323,0,0,0,0,83.32312015,0,0,0,0
493,BCSF0259,2015,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,12.2,BCSV011,Kentucky,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,,2,<=16,64,<=0.12,>32,1,270,2015-11-02 00:00:00 UTC,35,0.83,29300,2.604562738,2.243346008,Shuttle control,NarNic-Nar,0,0,0,0,0.05751030968,0.115193323,0,0,0,0,83.32312015,0,0,0,0
494,BCSF0259,2015,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,12.2,BCSV011,Kentucky,<=1,NA,<=1,2,NA,<=2,<=0.015,NA,<=0.25,2,<=0.25,,,2,<=16,>64,<=0.12,>32,0.5,270,2015-11-02 00:00:00 UTC,35,0.83,29300,2.604562738,2.243346008,Shuttle control,NarNic-Nar,0,0,0,0,0.05751030968,0.115193323,0,0,0,0,83.32312015,0,0,0,0
495,BCSF0260,2016,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,18.3,BCSV011,Kentucky,<=1,NA,<=1,2,NA,<=2,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,1,64,>64,<=0.12,>32,,270,2016-02-26 00:00:00 UTC,33,0.667,32800,1.734756098,1.768292683,Shuttle control,Mon-Nic,0,0,0,0,0.06298380772,0.126156756,0,0,31.49497661,0,0,0,0,0,0
496,BCSF0260,2016,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,18.3,BCSV011,I Rough:i:z6,2,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,4,<=0.25,,<=0.06,2,<=16,>64,<=0.12,>32,,270,2016-02-26 00:00:00 UTC,33,0.667,32800,1.734756098,1.768292683,Shuttle control,Mon-Nic,0,0,0,0,0.06298380772,0.126156756,0,0,31.49497661,0,0,0,0,0,0
497,BCSF0260,2016,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,18.3,BCSV011,Kentucky,<=1,NA,<=1,2,NA,<=2,<=0.015,NA,<=0.25,4,<=0.25,,<=0.06,1,32,64,<=0.12,>32,,270,2016-02-26 00:00:00 UTC,33,0.667,32800,1.734756098,1.768292683,Shuttle control,Mon-Nic,0,0,0,0,0.06298380772,0.126156756,0,0,31.49497661,0,0,0,0,0,0
498,BCSF0260,2016,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,18.3,BCSV011,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,4,<=0.25,,<=0.06,2,64,>64,<=0.12,>32,,270,2016-02-26 00:00:00 UTC,33,0.667,32800,1.734756098,1.768292683,Shuttle control,Mon-Nic,0,0,0,0,0.06298380772,0.126156756,0,0,31.49497661,0,0,0,0,0,0
499,BCSF0261,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,10.9,BCSV009,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,,2,32,64,<=0.12,>32,0.5,270,2014-10-21 00:00:00 UTC,30,0.62,100000,1.408450704,1.231703949,Shuttle control,Nar-Dec,0,0,0,0,0.07860039894,0.1574368351,7.43411642,26.060218,0,0,0,0,0,0,13.97723427
500,BCSF0261,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,10.9,BCSV009,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,1,,,1,32,>64,<=0.12,>32,0.5,270,2014-10-21 00:00:00 UTC,30,0.62,100000,1.408450704,1.231703949,Shuttle control,Nar-Dec,0,0,0,0,0.07860039894,0.1574368351,7.43411642,26.060218,0,0,0,0,0,0,13.97723427
501,BCSF0261,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,10.9,BCSV009,Kentucky,<=1,NA,<=1,4,NA,<=2,<=0.015,NA,<=0.25,2,1,,,1,32,>64,<=0.12,>32,0.5,270,2014-10-21 00:00:00 UTC,30,0.62,100000,1.408450704,1.231703949,Shuttle control,Nar-Dec,0,0,0,0,0.07860039894,0.1574368351,7.43411642,26.060218,0,0,0,0,0,0,13.97723427
502,BCSF0261,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,10.9,BCSV009,Kentucky,<=1,NA,<=1,8,NA,4,<=0.015,NA,<=0.25,1,0.5,,,2,32,32,<=0.12,>32,0.5,270,2014-10-21 00:00:00 UTC,30,0.62,100000,1.408450704,1.231703949,Shuttle control,Nar-Dec,0,0,0,0,0.07860039894,0.1574368351,7.43411642,26.060218,0,0,0,0,0,0,13.97723427
503,BCSF0263,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,8.2,BCSV009,Tennessee,<=1,NA,2,8,NA,8,<=0.015,NA,<=0.25,4,0.5,,,2,32,16,<=0.12,<=4,1,899,2014-10-21 00:00:00 UTC,30,0.72,90000,1.730103806,1.965488604,Shuttle control,Nar-Dec,0,0,0,0,0.07633869586,0.1529066371,7.208840164,25.27051442,0,98.3023659,0,0,0,0,13.55368172
504,BCSF0263,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,8.2,BCSV009,Tennessee,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,4,1,,,4,32,16,<=0.12,<=4,1,899,2014-10-21 00:00:00 UTC,30,0.72,90000,1.730103806,1.965488604,Shuttle control,Nar-Dec,0,0,0,0,0.07633869586,0.1529066371,7.208840164,25.27051442,0,98.3023659,0,0,0,0,13.55368172
505,BCSF0265,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,10.2,BCSV009,Kentucky,>32,NA,>32,4,NA,<=2,<=0.015,NA,8,32,<=0.25,,,2,32,64,<=0.12,>32,>8,270,2014-09-25 00:00:00 UTC,32,0.68,100000,0.91503268,0.967320261,Shuttle control,Nar-Dec,0,0,0,0,0.07791860214,0.1560711941,37.76436022,25.89835328,0,0,0,0,0,0,0
506,BCSF0265,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,10.2,BCSV009,Kentucky,>32,NA,>32,2,NA,<=2,<=0.015,NA,8,32,<=0.25,,,1,<=16,>64,<=0.12,>32,8,270,2014-09-25 00:00:00 UTC,32,0.68,100000,0.91503268,0.967320261,Shuttle control,Nar-Dec,0,0,0,0,0.07791860214,0.1560711941,37.76436022,25.89835328,0,0,0,0,0,0,0
507,BCSF0267,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,7.3,BCSV009,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,16,32,1,,,2,32,64,<=0.12,>32,>8,270,2014-09-23 00:00:00 UTC,34,0.92,95000,2.013171681,2.132914234,Shuttle control,Nar-Dec,0,0,0,0,0.06064651694,0.1214751556,33.20673815,20.04632153,0,0,0,0,0,0,0
508,BCSF0267,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,7.3,BCSV009,Kentucky,32,NA,>32,2,NA,<=2,<=0.015,NA,16,32,0.5,,,1,32,64,<=0.12,>32,>8,270,2014-09-23 00:00:00 UTC,34,0.92,95000,2.013171681,2.132914234,Shuttle control,Nar-Dec,0,0,0,0,0.06064651694,0.1214751556,33.20673815,20.04632153,0,0,0,0,0,0,0
509,BCSF0267,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,7.3,BCSV009,Kentucky,>32,NA,>32,8,NA,8,0.03,NA,16,>32,0.5,,,4,<=16,>64,<=0.12,>32,>8,270,2014-09-23 00:00:00 UTC,34,0.92,95000,2.013171681,2.132914234,Shuttle control,Nar-Dec,0,0,0,0,0.06064651694,0.1214751556,33.20673815,20.04632153,0,0,0,0,0,0,0
510,BCSF0267,2014,QUEBEC,QUEBEC,4,10,4,Domestic/Farmed,7.3,BCSV009,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,16,>32,0.5,,,2,32,64,<=0.12,>32,>8,270,2014-09-23 00:00:00 UTC,34,0.92,95000,2.013171681,2.132914234,Shuttle control,Nar-Dec,0,0,0,0,0.06064651694,0.1214751556,33.20673815,20.04632153,0,0,0,0,0,0,0
511,BCSF0268,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,15.4,BCSV009,Give,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,,4,<=16,8,<=0.12,<=4,0.5,899,2014-10-24 00:00:00 UTC,34,0.77,20000,1.312217195,1.567839196,Shuttle control,Nar-Dec,0,0,0,0,0.06134776788,0.1228797633,5.802237207,20.33968234,0,0,0,0,0,0,16.23850935
512,BCSF0268,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,15.4,BCSV009,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,1,,,2,64,>64,<=0.12,>32,0.5,899,2014-10-24 00:00:00 UTC,34,0.77,20000,1.312217195,1.567839196,Shuttle control,Nar-Dec,0,0,0,0,0.06134776788,0.1228797633,5.802237207,20.33968234,0,0,0,0,0,0,16.23850935
513,BCSF0268,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,15.4,BCSV009,"I 8,20:i:-",<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,,4,32,>64,<=0.12,>32,0.5,899,2014-10-24 00:00:00 UTC,34,0.77,20000,1.312217195,1.567839196,Shuttle control,Nar-Dec,0,0,0,0,0.06134776788,0.1228797633,5.802237207,20.33968234,0,0,0,0,0,0,16.23850935
514,BCSF0268,2014,QUEBEC,QUEBEC,4,11,4,Domestic/Farmed,15.4,BCSV009,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,,4,64,64,<=0.12,>32,0.5,899,2014-10-24 00:00:00 UTC,34,0.77,20000,1.312217195,1.567839196,Shuttle control,Nar-Dec,0,0,0,0,0.06134776788,0.1228797633,5.802237207,20.33968234,0,0,0,0,0,0,16.23850935
515,BCSF0272,2015,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,8,BCSV009,Kentucky,2,NA,2,8,NA,8,0.03,NA,<=0.25,2,0.5,,,4,32,64,<=0.12,>32,1,899,2015-11-06 00:00:00 UTC,32,0.76,80000,1.034146341,1.019417476,Shuttle control,Mon-Nic,0,0,0,0,0.07333509514,0.1468904158,0,0,0,0,0,0,0,3.210982907,0
516,BCSF0272,2015,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,8,BCSV009,I Rough:i:z6,<=1,NA,<=1,2,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,,2,32,64,<=0.12,>32,0.5,899,2015-11-06 00:00:00 UTC,32,0.76,80000,1.034146341,1.019417476,Shuttle control,Mon-Nic,0,0,0,0,0.07333509514,0.1468904158,0,0,0,0,0,0,0,3.210982907,0
517,BCSF0272,2015,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,8,BCSV009,I Rough:i:z6,2,NA,2,8,NA,8,<=0.015,NA,<=0.25,8,0.5,,,2,32,>64,<=0.12,>32,2,899,2015-11-06 00:00:00 UTC,32,0.76,80000,1.034146341,1.019417476,Shuttle control,Mon-Nic,0,0,0,0,0.07333509514,0.1468904158,0,0,0,0,0,0,0,3.210982907,0
518,BCSF0272,2015,QUEBEC,QUEBEC,4,12,4,Domestic/Farmed,8,BCSV009,Kentucky,<=1,NA,2,8,NA,8,0.03,NA,<=0.25,2,<=0.25,,,4,32,>64,<=0.12,>32,1,899,2015-11-06 00:00:00 UTC,32,0.76,80000,1.034146341,1.019417476,Shuttle control,Mon-Nic,0,0,0,0,0.07333509514,0.1468904158,0,0,0,0,0,0,0,3.210982907,0
519,BCSF0273,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.5,BCSV012,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,,2,32,64,<=0.12,>32,0.5,378,2014-10-07 00:00:00 UTC,42,0.9,110000,6.658496732,6.658496732,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,17.2881721,0,0,0,0,0,9.549201774
520,BCSF0273,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.5,BCSV012,Enteritidis,<=1,NA,<=1,4,NA,4,0.03,NA,<=0.25,2,<=0.25,,,4,32,4,<=0.12,<=4,1,378,2014-10-07 00:00:00 UTC,42,0.9,110000,6.658496732,6.658496732,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,17.2881721,0,0,0,0,0,9.549201774
521,BCSF0273,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.5,BCSV012,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,32,>32,0.5,,,2,<=16,8,<=0.12,<=4,>8,378,2014-10-07 00:00:00 UTC,42,0.9,110000,6.658496732,6.658496732,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,17.2881721,0,0,0,0,0,9.549201774
522,BCSF0273,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.5,BCSV012,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,8,32,<=0.25,,,2,32,8,<=0.12,<=4,>8,378,2014-10-07 00:00:00 UTC,42,0.9,110000,6.658496732,6.658496732,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,17.2881721,0,0,0,0,0,9.549201774
523,BCSF0275,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,7,3,Domestic/Farmed,4.4,BCSV012,Cubana,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,,2,32,4,<=0.12,<=4,1,378,2014-06-13 00:00:00 UTC,35,0.85,44000,5.197520185,2.299596309,Shuttle control,MonNic-MadNic-Mon-Dec,0,0,0,0,NA,NA,0,0,0.9547859485,0,64.56077799,0,0,0,0
524,BCSF0275,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,7,3,Domestic/Farmed,4.4,BCSV012,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,16,32,1,,,2,<=16,>64,<=0.12,>32,>8,378,2014-06-13 00:00:00 UTC,35,0.85,44000,5.197520185,2.299596309,Shuttle control,MonNic-MadNic-Mon-Dec,0,0,0,0,NA,NA,0,0,0.9547859485,0,64.56077799,0,0,0,0
525,BCSF0275,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,7,3,Domestic/Farmed,4.4,BCSV012,Kentucky,<=1,NA,2,8,NA,4,<=0.015,NA,<=0.25,2,0.5,,,4,<=16,>64,<=0.12,>32,1,378,2014-06-13 00:00:00 UTC,35,0.85,44000,5.197520185,2.299596309,Shuttle control,MonNic-MadNic-Mon-Dec,0,0,0,0,NA,NA,0,0,0.9547859485,0,64.56077799,0,0,0,0
526,BCSF0275,2014,BRITISH COLUMBIA,BRITISH COLUMBIA,1,7,3,Domestic/Farmed,4.4,BCSV012,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,16,>32,0.5,,,2,<=16,64,<=0.12,>32,>8,378,2014-06-13 00:00:00 UTC,35,0.85,44000,5.197520185,2.299596309,Shuttle control,MonNic-MadNic-Mon-Dec,0,0,0,0,NA,NA,0,0,0.9547859485,0,64.56077799,0,0,0,0
527,BCSF0276,2015,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,12.8,BCSV012,Kentucky,>32,NA,>32,2,NA,4,0.25,NA,16,32,0.5,,,>32,32,64,<=0.12,>32,>8,378,2015-09-30 00:00:00 UTC,34,0.92,80000,2.837977296,0,Shuttle control,Sal-Nic-Rob,0,0,0,0,0.1139345817,0.2282113093,0,0,0,0,83.11973059,0,0,0,0
528,BCSF0276,2015,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,12.8,BCSV012,Kentucky,>32,NA,>32,4,NA,4,1,NA,16,32,<=0.25,,,>32,32,64,<=0.12,>32,>8,378,2015-09-30 00:00:00 UTC,34,0.92,80000,2.837977296,0,Shuttle control,Sal-Nic-Rob,0,0,0,0,0.1139345817,0.2282113093,0,0,0,0,83.11973059,0,0,0,0
529,BCSF0276,2015,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,12.8,BCSV012,Kentucky,>32,NA,>32,4,NA,4,0.25,NA,8,32,<=0.25,,,>32,32,64,<=0.12,>32,>8,378,2015-09-30 00:00:00 UTC,34,0.92,80000,2.837977296,0,Shuttle control,Sal-Nic-Rob,0,0,0,0,0.1139345817,0.2282113093,0,0,0,0,83.11973059,0,0,0,0
